192.198.104.28		80
192.198.104.29		80
192.198.104.30		80
192.198.104.31		80
192.198.104.32		80
192.198.104.33		80
192.198.104.34		80
192.198.104.35		80
192.198.104.36		80
192.198.104.37		80
192.198.104.38		80
192.198.104.39		80
192.198.104.40		80
192.198.104.41		80
192.198.104.42		80
192.198.104.43		80
192.198.104.44		80
192.198.104.45		80
192.198.104.46		80
192.198.104.47		80
192.198.104.48		80
192.198.104.49		80
192.198.104.50		80
192.198.104.51		80
192.198.104.52		80
192.198.104.53		80
192.198.104.54		80
192.198.104.55		80
192.198.104.56		80
192.198.104.57		80
192.198.104.58		80
192.198.104.59		80
192.198.104.60		80
192.198.104.61		80
192.198.104.62		80
192.198.104.63		80
192.198.104.66		80
192.198.104.67		80
192.198.104.68		80
192.198.104.69		80
192.198.104.70		80
192.198.104.71		80
192.198.104.72		80
192.198.104.73		80
192.198.104.74		80
192.198.104.75		80
192.198.104.76		80
192.198.104.77		80
192.198.104.78		80
192.198.104.82		80
192.198.104.83		80
192.198.104.84		80
192.198.104.85		80
192.198.104.86		80
192.198.104.87		80
192.198.104.88		80
192.198.104.89		80
192.198.104.90		80
192.198.104.91		80
192.198.104.92		80
192.198.104.93		80
192.198.104.94		80
192.198.104.98		80
192.198.104.99		80
192.198.104.100		80
192.198.104.101		80
192.198.104.102		80
192.198.104.103		80
192.198.104.104		80
192.198.104.105		80
192.198.104.106		80
192.198.104.107		80
192.198.104.108		80
192.198.104.109		80
192.198.104.110		80
192.198.104.114		80
192.198.104.115		80
192.198.104.116		80
192.198.104.117		80
192.198.104.118		80
192.198.104.119		80
192.198.104.120		80
192.198.104.121		80
192.198.104.123		80
192.198.104.124		80
192.198.104.125		80
192.198.104.126		80
192.198.104.161		80
192.198.104.162		80
192.198.104.163		80
192.198.104.164		80
192.198.104.165		80
192.198.104.166		80
192.198.104.169		80
192.198.104.170		80
192.198.104.171		80
192.198.104.172		80
192.198.104.173		80
192.198.104.174		80
192.198.104.177		80
192.198.104.178		80
192.198.104.179		80
192.198.104.180		80
192.198.104.181		80
192.198.104.182		80
192.198.104.183		80
192.198.104.186		80
192.198.104.193		80
192.198.104.194		80
192.198.104.195		80
192.198.104.196		80
192.198.104.197		80
192.198.104.198		80
192.198.104.199		80
192.198.104.200		80
192.198.104.201		80
192.198.104.202		80
192.198.104.203		80
192.198.104.204		80
192.198.104.205		80
192.198.104.206		80
192.198.104.207		80
192.198.104.208		80
192.198.104.209		80
192.198.104.210		80
192.198.104.211		80
192.198.104.212		80
192.198.104.213		80
192.198.104.214		80
192.198.104.215		80
192.198.104.216		80
192.198.104.217		80
192.198.104.218		80
192.198.104.219		80
192.198.104.220		80
192.198.104.221		80
192.198.104.222		80
192.198.104.223		80
192.198.104.225		80
192.198.104.226		80
192.198.104.227		80
192.198.104.228		80
192.198.104.229		80
192.198.104.230		80
192.198.104.231		80
192.198.104.234		80
192.198.104.240		80
192.198.104.241		80
192.198.104.242		80
192.198.104.243		80
192.198.104.244		80
192.198.104.245		80
192.198.104.246		80
192.198.104.247		80
192.198.104.249		80
192.198.104.255		80
192.198.105.1		80
192.198.105.2		80
192.198.105.3		80
192.198.105.4		80
192.198.105.5		80
192.198.105.6		80
192.198.105.18		80
192.198.105.24		80
192.198.105.25		80
192.198.105.26		80
192.198.105.27		80
192.198.105.28		80
192.198.105.29		80
192.198.105.30		80
192.198.105.31		80
192.198.105.33		80
192.198.105.34		80
192.198.105.35		80
192.198.105.36		80
192.198.105.37		80
192.198.105.38		80
192.198.105.39		80
192.198.105.40		80
192.198.105.41		80
192.198.105.42		80
192.198.105.43		80
192.198.105.44		80
192.198.105.45		80
192.198.105.46		80
192.198.105.47		80
192.198.105.48		80
192.198.105.49		80
192.198.105.50		80
192.198.105.51		80
192.198.105.52		80
192.198.105.53		80
192.198.105.54		80
192.198.105.55		80
192.198.105.56		80
192.198.105.57		80
192.198.105.58		80
192.198.105.59		80
192.198.105.60		80
192.198.105.61		80
192.198.105.62		80
192.198.105.63		80
192.198.105.64		80
192.198.105.65		80
192.198.105.66		80
192.198.105.67		80
192.198.105.68		80
192.198.105.69		80
192.198.105.70		80
192.198.105.71		80
192.198.105.72		80
192.198.105.73		80
192.198.105.74		80
192.198.105.75		80
192.198.105.76		80
192.198.105.77		80
192.198.105.78		80
192.198.105.79		80
192.198.105.80		80
192.198.105.81		80
192.198.105.82		80
192.198.105.83		80
192.198.105.84		80
192.198.105.85		80
192.198.105.86		80
192.198.105.87		80
192.198.105.88		80
192.198.105.89		80
192.198.105.90		80
192.198.105.91		80
192.198.105.92		80
192.198.105.93		80
192.198.105.94		80
192.198.105.95		80
192.198.105.96		80
192.198.105.97		80
192.198.105.98		80
192.198.105.99		80
192.198.105.100		80
192.198.105.101		80
192.198.105.102		80
192.198.105.103		80
192.198.105.104		80
192.198.105.105		80
192.198.105.106		80
192.198.105.107		80
192.198.105.108		80
192.198.105.109		80
192.198.105.110		80
192.198.105.111		80
192.198.105.112		80
192.198.105.113		80
192.198.105.114		80
192.198.105.115		80
192.198.105.116		80
192.198.105.117		80
192.198.105.118		80
192.198.105.119		80
192.198.105.120		80
192.198.105.121		80
192.198.105.122		80
192.198.105.123		80
192.198.105.124		80
192.198.105.125		80
192.198.105.126		80
192.198.105.127		80
192.198.105.130		80
192.198.105.131		80
192.198.105.132		80
192.198.105.133		80
192.198.105.134		80
192.198.105.135		80
192.198.105.136		80
192.198.105.137		80
192.198.105.138		80
192.198.105.139		80
192.198.105.140		80
192.198.105.141		80
192.198.105.142		80
192.198.105.143		80
192.198.105.144		80
192.198.105.145		80
192.198.105.146		80
192.198.105.147		80
192.198.105.148		80
192.198.105.149		80
192.198.105.150		80
192.198.105.151		80
192.198.105.152		80
192.198.105.153		80
192.198.105.154		80
192.198.105.155		80
192.198.105.156		80
192.198.105.157		80
192.198.105.158		80
192.198.105.161		80
192.198.105.162		80
192.198.105.163		80
192.198.105.164		80
192.198.105.165		80
192.198.105.166		80
