1.180.212.170		38928
1.82.184.34		38928
1.82.184.37		38928
106.51.0.23		38928
111.23.13.188		38928
112.193.116.220		38928
115.231.76.105		38928
123.149.113.0		38928
123.176.34.226		38928
124.116.241.74		38928
124.116.241.75		38928
124.116.241.77		38928
124.116.241.79		38928
183.240.20.29		38928
183.250.108.50		38928
203.45.95.205		38928
220.203.63.126		38928
222.86.188.242		38928
36.111.131.101		38928
39.155.157.46		38928
39.155.184.47		38928
39.155.186.134		38928
39.155.186.74		38928
39.155.187.10		38928
39.155.187.8		38928
39.155.187.9		38928
42.48.32.84		38928
42.48.32.90		38928
52.21.136.34		38928
52.45.236.160		38928
58.244.190.182		38928
60.191.25.163		38928
61.155.166.78		38928
61.155.166.86		38928
88.159.160.139		38928
89.146.25.192		38928
