1.180.212.112		25893
1.180.212.133		25893
1.180.212.67		25893
1.180.212.70		25893
1.180.215.120		25893
101.231.137.28		25893
106.39.222.42		25893
111.225.160.143		25893
111.23.13.188		25893
117.197.133.155		25893
12.220.152.134		25893
122.176.132.124		25893
122.191.204.65		25893
123.23.62.133		25893
124.205.129.96		25893
143.255.36.130		25893
145.133.179.164		25893
171.8.105.58		25893
179.99.245.41		25893
187.133.69.42		25893
187.142.119.240		25893
187.195.202.224		25893
187.204.180.9		25893
187.205.71.90		25893
189.136.93.214		25893
189.145.194.138		25893
189.152.70.243		25893
189.186.142.215		25893
189.232.79.208		25893
189.72.109.65		25893
2.179.145.150		25893
2.179.4.212		25893
201.119.224.8		25893
201.230.218.56		25893
202.150.2.103		25893
218.205.115.221		25893
219.155.96.166		25893
220.179.147.229		25893
220.203.63.208		25893
220.203.63.246		25893
220.203.63.62		25893
222.73.211.50		25893
37.128.58.226		25893
42.48.32.89		25893
52.211.92.183		25893
52.37.38.111		25893
54.69.51.254		25893
61.52.214.238		25893
61.52.65.218		25893
77.240.253.137		25893
78.141.30.95		25893
