1.180.212.64		16393
1.180.212.66		16393
1.180.215.82		16393
1.82.184.34		16393
1.82.184.37		16393
103.77.56.185		16393
103.77.56.186		16393
112.94.64.141		16393
113.194.100.176		16393
114.111.167.70		16393
115.236.75.233		16393
117.193.1.52		16393
117.206.69.156		16393
117.216.38.34		16393
118.26.186.248		16393
120.63.199.219		16393
122.172.163.161		16393
122.191.204.173		16393
122.191.204.209		16393
122.224.33.100		16393
124.116.241.72		16393
124.116.241.73		16393
124.116.241.76		16393
124.116.241.78		16393
124.116.241.79		16393
125.165.180.200		16393
125.24.164.106		16393
140.207.223.144		16393
151.238.23.20		16393
151.24.151.11		16393
165.255.91.156		16393
175.20.94.171		16393
183.240.20.65		16393
183.250.108.50		16393
183.250.108.62		16393
185.109.61.9		16393
186.133.227.2		16393
187.133.60.228		16393
187.149.135.144		16393
187.153.118.145		16393
187.170.74.243		16393
187.171.162.182		16393
187.199.73.226		16393
189.137.59.131		16393
189.137.79.193		16393
189.140.104.79		16393
189.143.183.51		16393
189.155.9.135		16393
189.156.46.106		16393
189.156.65.204		16393
189.157.25.150		16393
189.165.5.208		16393
189.186.166.247		16393
189.189.74.199		16393
189.229.138.223		16393
189.249.0.140		16393
189.250.254.48		16393
2.178.169.137		16393
2.191.67.223		16393
201.111.155.249		16393
201.146.143.75		16393
219.155.99.201		16393
219.157.150.155		16393
222.161.52.4		16393
222.223.189.6		16393
37.152.235.175		16393
39.155.157.46		16393
39.155.184.118		16393
39.155.184.45		16393
39.155.184.46		16393
39.155.187.9		16393
5.235.254.200		16393
5.237.8.133		16393
52.209.175.57		16393
52.31.95.115		16393
58.56.146.206		16393
61.155.166.76		16393
61.3.213.119		16393
61.52.48.100		16393
75.141.79.2		16393
78.189.108.249		16393
79.166.27.229		16393
81.149.206.64		16393
81.193.251.130		16393
83.51.92.230		16393
93.118.158.55		16393
